"title","idshop","price","detail","berat","gambar","category"
"Mesin Cuci Sharp ES-M805P-8KG-Made in Thailand","2546142","2639000"," spesifikasi produk tegangan listrik 220vfrekwensi 50hzdaya listrik 320warus listrik 1 2akapasitas 8kgkelas iklim TBerat 27kg Dimensi 535L x 550P x 960Tmade in Thailand ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_bd488f7e-7ae1-401f-ab82-eaddc2f02de9_700_484.jpg","Laundry Lainnya "
"Mesin Cuci Sharp ES-T871PK-8KG-Dolphin Pulsator-Lowwat","2546142","1839000"," Kapasitas Besar Dolpin Pulsator Penyaring AirSharp Mesin Cuci Semi Auto 8 kg ES ES T871 PK ini didesain khusus untuk menjaga kualitas hasil cucian dengan daya listrik rendah serta memiliki 2 tabung dilengkapi dengan dolphin pulsator yaitu pulsator putaran yang lebih kuat dan lebih mudah sehingga sempurna membersihkan cucian dan tidak merusaknya Pakaian juga akan terlindung dari kotoran yang terbawa oleh air saat mencuci karena mesin ini juga dilengkapi dengan penyaring What s IncludeGaransi Buku PetunjukKey FeaturesDolpin Pulsator Mesin cuci SHARP kini hadir dengan pulsator yang lebih kuat sehingga dapat membersihkan kotoran pada cucian dengan sempurna tanpa merusak serat pakaian Ion Ag Material anti bakteri pada pulsator ini akan melindungi pakaian sahabat ESer dari bakteri dan jamur hitam penyebab bau tidak sedap WarrantyBrand warranty spare part 1 TahunBrand warranty labor service 1 Tahun ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_b38d43dc-bebc-49b9-9ed9-ced304464033_700_700.jpg","Perangkat Elektronik Lainnya Lainnya "
"Mesin Cuci Sharp ES-T77DA-7KG-Dolphin Pulsator-Lowwat","2546142","1699000"," DOLPHIN PULSATORDolphin Pulsator di desain berdasarkan sirip ekor dan lekuk tubuh lumba lumba menjadikan mode pencucian berputar kuat membuat putaran air berputar menuju pulsator sehingga tidak merusak pakaian dan hasil mencuci menjadi lebih bersih SUPER BIG SPINSuper big spin tempat pengeringan yang lebih besar memudahkan memasukan dan mengeluarkan pakaian yang akan dikeringkan dalam tabung pengering dalam satu proses pencucian AERODRYProses pengeringan udara dari luar yang dapat mengurangi kelembaban pakaian pada saat proses pengeringan sehingga membuat pakaian lebih hygienis SUPER AQUAMAGICTeknologi SUPER AQUAMAGIC dengan water purification filter 30 lebih besar membuat kandungan zat besidi dalam air berkurang sebanyak 56 ES T77DA RK BKDolphin PulsatorSuper Big SpinAerodrySuper AquamagicFEATURESBody PlasticColour Grey Coloured Body with Transparent Blue RedCapacity 7 kgTube Type PlasticStandard Water Volume Level 1 52 L Level 2 43 L Level 3 38Wash Programme 2Power Consumption Wash 265 Watt Spin 105 WattPower Source AC 220 V 240 V 50 HzWeight 20 5 kgDIMENSIONS W X H X D Width 855 mmHeight 995 mmDepth 495 mm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_6406471e-2298-440e-b029-cc3ca4a4f44b_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp AquaMagic ES-T96CL-HK-9KG","2546142","1899000"," Apa yang ada di dalam kotak 1 x Mesin Cuci Sharp ES T96CL HK1 x Kartu Garansi1 x Buku PanduanMemperkenalkan Mesin Cuci TWIN tube dari Sharp 9 kgMesin cuci SHARP di desain khusus untuk menjaga kualiatas hasil cucian dengan konsumsi listrik seminimal mungkin Fitur teknologi hemat listrik dari Sharp mesin cuci yang memiliki konsumsi listrik rendah menjadikan mencuci lebih hemat Double Pulsator Mencuci berbagai jenis pakaian tanpa khawatir Sempurna membersihkan kotoran pada cucian Pulsator putaran yang lebih kuat dan lebih mudah sehingga tidak merusak pakaian dan hasil cucian tetap bersih Material pulsator mengandung Ion Ag jamur hitam tidak akan tumbuh dan berkembang pada sisi bawah pulsator Sehingga pakaian terlindungi dari jamur hitam kuman penyebab bau tak sedap Mencuci menjadi lebih bersih sehat dan higienis SpeksifikasiKapasitas 9 kgWarna White BlackDaya wash 255 wattDaya spin 105 wattDimensi 51 x 82 x 102 cm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_4174735b-af00-4ab2-9f92-6a3de1da75c0_640_956.jpg","Laundry Lainnya "
"Mesin Cuci Sharp AquaMagic ES-T86CL-HK-8KG","2546142","1799000"," Apa yang ada di dalam kotak 1 x Mesin Cuci Sharp ES T86CL HK1 x Kartu Garansi1 x Buku PanduanMemperkenalkan Mesin Cuci TWIN tube dari Sharp 8kgMesin cuci SHARP di desain khusus untuk menjaga kualiatas hasil cucian dengan konsumsi listrik seminimal mungkin Fitur teknologi hemat listrik dari Sharp mesin cuci yang memiliki konsumsi listrik rendah menjadikan mencuci lebih hemat Double Pulsator Mencuci berbagai jenis pakaian tanpa khawatir Sempurna membersihkan kotoran pada cucian Pulsator putaran yang lebih kuat dan lebih mudah sehingga tidak merusak pakaian dan hasil cucian tetap bersih Material pulsator mengandung Ion Ag jamur hitam tidak akan tumbuh dan berkembang pada sisi bawah pulsator Sehingga pakaian terlindungi dari jamur hitam kuman penyebab bau tak sedap Mencuci menjadi lebih bersih sehat dan higienis SpeksifikasiKapasitas 8kgWarna White BlackDaya wash 255 wattDaya spin 105 wattDimensi 51 x 82 x 102 cm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_8360d5e8-239d-4229-a440-b8e95107d485_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp AquaMagic ES-T95CR-9KG","2546142","1889000"," ES T95CR PK BK VKFitur Utama Super AquamagicSoakmagicLow Wattage SystemDouble PulsatorAvailable Pink Blue Violet ABS Transparent Colour Cover LidSPESIFIKASI Body PlasticColour White Coloured Body with Transparent Blue Pink Kapasitas 9 5 kgTube Type PlasticDaya Cuci 255 Watt Spin 105 WattBerat 23 kgDimensi LxWxH 86x100x50 cmGARANSI 1 TAHUN ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_74639d6b-0749-4097-a010-5adc0bc85c38_700_478.jpg","Laundry Lainnya "
"Mesin Cuci Sharp AquaMagic ES-T85CR-8.5KG-Lowwat","2546142","1799000"," ES T85CR PK BK VKFitur Utama Super AquamagicSoakmagicLow Wattage SystemDouble PulsatorAvailable Pink Blue Violet ABS Transparent Colour Cover LidSPESIFIKASI Body PlasticColour White Coloured Body with Transparent Blue Pink Kapasitas 8 5 kgTube Type PlasticDaya Cuci 255 Watt Spin 105 WattBerat 23 kgDimensi LxWxH 86x100x50 cmGARANSI 1 TAHUN ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_54fc1106-eeac-4300-a178-d64e0cee5b75_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp PureMagic ES-T85MW-8.5KG","2546142","1699000"," SHARP ES T85MW BK HK Twin Tub Series Capacity 8 kg Big pulsator Water Inlet Panel with Bahasa Spesifikasi FEATURES Body Plastic Colour Baby BLUE and Smokey GRAY Capacity Call SHARP Cust Care Center 0 800 1 225588 Tube Type Plastic Standard Water Volume Level 1 52 Level 2 43 Level 3 38 Wash Programme TBA Power Consumption Wash 350 Watt Spin 105 Watt Power Source 220V 50Hz Weight DIMENSIONS W X H X D Width 845 Height 945 Depth 495 ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_30bf86c0-5751-4cec-95eb-5109d883c707_700_690.jpg","Laundry Lainnya "
"Mesin Cuci Sharp PureMagic ES-T75MW-7.5KG","2546142","1419000"," Ukuran LxWxH 80 x 45 x 95 cmDaya Pencucian 330 wattDaya Pengering 99 wattGaransi produk 1 Tahun Garansi Resmi Sharp untuk motor dan sparepart Mesin cuci persembahan dari Sharp ini sangat cocok untuk menjadi sahabat Anda dan keluarga Merupakan mesin cuci berkapasitas 7 5 kg dan super low wattage yang didesain khusus untuk menjaga kualitas hasil cucian Desain body yang kuat membuat suara mesin lebih halus dan mesin cuci lebih tahan lama Mencuci berbagai jenis pakaian tanpa khawatir sempurna membersihkan kotoran pada cucian Body dan dasar mesin terbuat dari plastik yang kokoh anti karat dan bebas korosi ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_d856fd0d-7095-4e02-a988-b5f99a998007_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp PureMagic ES-T68MW-6.5KG","2546142","1289000"," SHARP MESIN CUCI 2 TABUNG 6 5 KG SPESIFIKASI Single Pulsator Silvermagic Protection on Pulsator Rat Proof Rust dented Proof Capacity 6 5 Kg Washer Dryer Twin Tube Washing Machine Plastic Body Width 783 mm Height 934 mm Depth 437 mm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_badb38c2-f6c5-44ce-9254-193d1a61b84e_600_361.jpg","Laundry Lainnya "
"Mesin Cuci Sharp PureMagic ES-T65MW -6.5KG","2546142","1249000"," SHARP MESIN CUCI 2 TABUNG 6 5 KG SPESIFIKASI Single Pulsator Silvermagic Protection on Pulsator Rat Proof Rust dented Proof Capacity 6 5 Kg Washer Dryer Twin Tube Washing Machine Plastic Body Width 783 mm Height 934 mm Depth 437 mm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_86f641e9-0e89-41e4-b495-add4c572433a_600_361.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-1030XT-10KG","2546142","1669000"," Anti RustBodi dan dasar mesin cuci terbuat dari bahan plastik yang kokoh anti karat dan bebas korosi Big PulsatorDengan pulsator yang besar mampu menghasilkan pusaran air yang kuat sehingga hasil cucian lebih bersih Garansi motor 5 tahunGaransi lebih lama dari 3 tahun menjadi 5 tahun Basic SpecificationDimensi Produk 854x490x956mmSumber Tegangan 220 240V 50HzPemakaian Daya wash 450WPemakaian Daya spin 190W ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_17abf6ad-9044-40d2-83a9-085a27317068_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-755XT-7KG","2546142","1199000"," Garansi motor 5 tahunGaransi lebih lama dari 3 tahun menjadi 5 tahun Anti RustBodi dan dasar mesin cuci terbuat dari bahan plastik yang kokoh anti karat dan bebas korosi Big PulsatorDengan pulsator yang besar mampu menghasilkan pusaran air yang kuat sehingga hasil cucian lebih b Dimensi Produk 740x420x888mmBerat Bersih 19 KgColor White BlueSumber Tegangan 220 240V 50 HzPemakaian Daya wash 350WPemakaian Daya spin 160WOn the market Yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_3b5a7322-7676-4093-a432-b24e6ec3b9e3_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-871XT-8KG","2546142","1319000"," Deskripsi Produk AQUA By Sanyo Mesin Cuci QW 871XT Biru PutihApa yang ada di dalam kotak 2 Tabung Big Pulsator Soak FunctionKapasitas 8KGDaya wash 390W Daya Spin 175WPutaran KencangBody RampingBody Anti Karat Anti TikusBuku ManualKartu GaransiSelang PembuanganFilter PenyaringanKaki Mesin CuciGaranasi Lebih Panjang 3TH 2TH ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_ce7cd055-6485-4c4a-819b-3eab9de22e97_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-771XT-7KG","2546142","1219000"," Deskripsi Produk AQUA By Sanyo Mesin Cuci QW 771XT Biru PutihApa yang ada di dalam kotak 2 Tabung Big Pulsator Soak FunctionKapasitas 7KGDaya wash 380W Daya Spin 165WPutaran KencangBody RampingBody Anti Karat Anti TikusBuku ManualKartu GaransiSelang PembuanganFilter PenyaringanKaki Mesin CuciGaranasi Lebih Panjang 3TH 2TH ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_3d1b4678-3765-49b2-98e1-ce0529ebfcbc_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-870XT-8KG","2546142","1309000"," Kapasitas 8 kgDaya mencuci 380 wattDaya pengeringan 165 wattDimensi 760 x 445 x 898 mmBerat bersih 19 kgKapasitas air 60 literGaransi motor 5 tahun sparepart 1 tahunFITUR Big PulsatorDengan pulsator yang besar mampu menghasilkan pusaran air yang kuat sehingga hasil cucian lebih bersih Soak FunctionMemudahkan proses perendaman pakaian sehingga menghasilkan pakaian yang lebih bersih Anti RustBodi dan dasar mesin cuci terbuat dari bahan plastik yang kokoh anti karat dan bebas korosi ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_2366d686-7a04-46e2-b955-c3b86ad828ce_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-770XT-7KG","2546142","1209000"," 2 Tabung Big Pulsator Soak FunctionKapasitas 7KGDaya wash 380W Daya Spin 165WPutaran KencangBody RampingBody Anti Karat Anti TikusBuku ManualKartu GaransiSelang PembuanganFilter PenyaringanKaki Mesin CuciGaranasi Lebih Panjang 3TH 2TH ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_b7a3b25a-c5e7-4f0c-a025-2ca9ee8c9c71_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-1480XT-14KG","2546142","2469000"," DETAIL DETAIL Kapasitas 14kgDaya mencuci 480 wattDaya pengeringan 165 wattGaransi motor 5 tahun sparepart 1 tahunBonus laundry bag untuk hijabCuci Hijab pakai tangan bukan jamannya lagi Telah hadir inovasi terbaru dari Aqua Sanyo HIJAB SERIES Anda tidak perlu khawatir mencuci hijab lagi karena dilengkapi HIJAB MODE sehingga putaran pulsator menyesuaikan untuk pencucian hijabFITUR Big Pulsator Soak Function Anti Rust Tutup transparant dilengkapi dengan filter air untuk menyaring pasir lumpur yang terkandung pada air dilengkapi dengan kaki kaki yang membuat bagian bawah mesin cuci tidak tergenang air ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_96a7d6c4-9cab-4c48-bd55-2076dc6f0759_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-1080XT-10KG","2546142","1649000"," DETAIL DETAIL Kapasitas 10 kgDaya mencuci 460 wattDaya pengeringan 165 wattGaransi motor 5 tahun sparepart 1 tahunBonus laundry bag untuk hijabCuci Hijab pakai tangan bukan jamannya lagi Telah hadir inovasi terbaru dari Aqua Sanyo HIJAB SERIES Anda tidak perlu khawatir mencuci hijab lagi karena dilengkapi HIJAB MODE sehingga putaran pulsator menyesuaikan untuk pencucian hijabFITUR Big Pulsator Soak Function Anti Rust Tutup transparant dilengkapi dengan filter air untuk menyaring pasir lumpur yang terkandung pada air dilengkapi dengan kaki kaki yang membuat bagian bawah mesin cuci tidak tergenang air ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_97fe81ec-3a62-4c73-9686-9d291190a0b4_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-980XT-9KG","2546142","1549000"," Anti RustBodi dan dasar mesin cuci terbuat dari bahan plastik yang kokoh anti karat dan bebas korosi Big PulsatorDengan pulsator yang besar mampu menghasilkan pusaran air yang kuat sehingga hasil cucian lebih b Garansi motor 5 tahunGaransi lebih lama dari 3 tahun menjadi 5 tahun Dimensi Produk 796x470x904mm Berat Bersih 19Kg Color White Blue Sumber Tegangan 220 240V 50Hz Pemakaian Daya wash 400W Pemakaian Daya spin 160W Mesin cuci 2 tabungKapasitas 9 kgDilengkapi dengan teknologi motor yang kuat dan hemat listrikMemiliki body yang kuat sehingga tahan lamaKonsumsi daya 400 W ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_3533373e-481a-46cf-8985-0e1b7d8d198e_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-880XT-8KG","2546142","1329000"," SpesifikasiBahan Body Fiber Anti Karat Anti PenyokGaransi Motor 5 tahunGaransi lebih lama dari 3 tahun menjadi 5 tahun Anti Rust BodyBody dari plastic untuk menjaga bebas karat dan tahan lebih lama Dynamic Soak FunctionDilengkapi dengan fitur merendam pakaian Low Water PressureDapat beroperasi pada tekanan air yang rendah Big PulsatorPulsator lebih besar untuk meningkatkan performa pencucian Pemakaian Daya Wash 380 WattPemakaian Daya Spin 165 WattPower Supply 220 V 50 HzWeight 20 KgDimension WxDxH mm 760 x 445 x 898Aqua Magic Penyaring Air Tutup Transparan ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_171fe8a5-6924-4088-aaf7-d642c8582ada_615_461.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-881XT-8KG","2546142","1329000"," SpesifikasiBahan Body Fiber Anti Karat Anti PenyokGaransi Motor 5 tahunGaransi lebih lama dari 3 tahun menjadi 5 tahun Anti Rust BodyBody dari plastic untuk menjaga bebas karat dan tahan lebih lama Dynamic Soak FunctionDilengkapi dengan fitur merendam pakaian Low Water PressureDapat beroperasi pada tekanan air yang rendah Big PulsatorPulsator lebih besar untuk meningkatkan performa pencucian Pemakaian Daya Wash 380 WattPemakaian Daya Spin 165 WattPower Supply 220 V 50 HzWeight 20 KgDimension WxDxH mm 760 x 445 x 898Aqua Magic Penyaring Air ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_b33ff84c-92bf-4b74-8eda-a750eb9667a2_700_390.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-781XT-7KG","2546142","1219000"," AQUA QW 781XT Smart BeautyGaransi Motor 5 tahun Anti Rust Body Body dari plastic untuk menjaga bebas karat dan tahan lebih lama Dynamic Soak Function Dilengkapi dengan fitur merendam pakaian Low Water Pressure Dapat beroperasi pada tekanan air yang rendah Big Pulsator Pulsator lebih besar untuk meningkatkan performa pencucian SPESIFIKASI Pemakaian Daya Wash 350 Watt Pemakaian Daya Spin 165 Watt Power Supply 220 V 50 Hz Weight 19 Kg Dimension WxDxH mm 740 x 420 x 888 ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_05e66d37-c24f-4a3b-951b-60d008595791_700_390.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-780XT-7KG","2546142","1229000"," AQUA QW 780XT Smart BeautyGaransi Motor 5 tahun Anti Rust Body Body dari plastic untuk menjaga bebas karat dan tahan lebih lama Dynamic Soak Function Dilengkapi dengan fitur merendam pakaian Low Water Pressure Dapat beroperasi pada tekanan air yang rendah Big Pulsator Pulsator lebih besar untuk meningkatkan performa pencucian SPESIFIKASI Pemakaian Daya Wash 350 Watt Pemakaian Daya Spin 165 Watt Power Supply 220 V 50 Hz Weight 19 Kg Dimension WxDxH mm 740 x 420 x 888 ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_963f9f55-cfb1-4374-b0ce-60d2c6158b17_615_461.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo AQW-97DH-9KG","2546142","2319000"," AQUA AQW 97D H SMART BEAUTY Big PulsatorPulsator lebih besar untuk meningkatkan performa pencucian Anti Rust BodyBody dari plastic untuk menjaga bebas karat dan tahan lebih lama Low Water PressureDapat beroperasi dengan tekanan air yang rendah Dynamic Soak FunctionDilengkapi dengan fitur merendam pakaian SPESIFIKASIMax Capacity 9KgPemakaian Daya Wash 380 WattPemakaian Daya Spin 300 WattPower Supply220V 50 HzWeight68 Kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_201f91da-01ce-4e77-a207-5f96db66f0b0_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo AQW-87DH-8KG","2546142","2139000"," AQUA AQW 87D H SMART BEAUTY Big PulsatorPulsator lebih besar untuk meningkatkan performa pencucian Anti Rust BodyBody dari plastic untuk menjaga bebas karat dan tahan lebih lama Low Water PressureDapat beroperasi dengan tekanan air yang rendah Dynamic Soak FunctionDilengkapi dengan fitur merendam pakaian SPESIFIKASIMax Capacity 8KgPemakaian Daya Wash 380 WattPemakaian Daya Spin 300 WattPower Supply220V 50 HzWeight65 Kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_9edd6beb-f0ef-4b16-9164-4127cf2f2388_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo AQW-77DH-7KG","2546142","1919000"," Aqua AQW 77D H merupakan mesin cuci berkapasitas 7kg Mesin cuci ini dilengkapi dengan fitur Big Pulsator dengan Pulsator lebih besar untuk meningkatkan performa pencucian Anti Rust Body dengan body dari plastic untuk menjaga bebas karat dan tahan lebih lama Low Water Pressure yaitu fitur yang dapat beroperasi dengan tekanan air yang rendah dan Dynamic Soak Function yaitu fitur merendam pakaian Apa yang ada di dalam kotak Mesin Cuci AquaKartu GaransiBuku ManualFitur Umum SKU AQ641HAAAAU6EDANID 24542181Model AQW 77DHKecepatan Putaran dalam rpm 5000Garansi 5 tahun Kapasitas Cuci kg 7 kgFitur Quick Wash Spin dryPemakaian Daya Wash 380 Watt Pemakaian Daya Spin 300 WattDapat beroperasi dengan tekanan air yang rendah dan terdapat fitur merendam pakaian Bergaransi Resmi barang 100 original ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_0dd258d2-cfe0-4d66-b207-79aa580dc89f_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo AQW-99XTF-9KG","2546142","2249000"," Barang baru dan bergaransi resmiDimensi Produk 56 x 58 x 95 cmBerat Bersih 33 kgColor SilverDaya wash 480 w spin 350 wLow Water Pressure Dapat beroperasi dengan tekanan air yang rendah Fuzzy Logic Control Mengatur pencucian dari mulai mencuci sampai mengeringkan pakaian Garansi motor 5 tahun Garansi lebih lama dari 3 tahun menjadi 5 tahun ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_30e48de2-a530-4340-82ec-69b5b70d4884_700_700.jpg","Laundry Lainnya "
